Price,Close,High,Low,Open,Volume,ticker,ticker_name,fetch_date
Ticker,GOLD,GOLD,GOLD,GOLD,GOLD,,,
2025-07-10,23.325443267822266,23.46196282511151,22.457565750872963,22.457565750872963,242500,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-07-11,23.544851303100586,23.608234321189396,22.949038285477204,23.140165667917667,182400,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-07-14,22.993894577026367,23.549726338439932,22.30154325595038,23.471714895784338,217100,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-07-15,21.921236038208008,23.179172654516595,21.872479583597087,23.179172654516595,177800,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-07-16,21.930984497070312,22.043125814243556,21.5116723528943,21.97974280449732,202700,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-07-17,22.096763610839844,22.2040300495139,21.9017340605124,21.9017340605124,127700,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-07-18,21.48678970336914,22.30336633752137,21.34905447338016,22.30336633752137,135800,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-07-21,21.703229904174805,22.13611444541676,21.565494681439414,21.565494681439414,129500,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-07-22,22.441099166870117,22.568997760893716,21.75242121409489,21.890156429349624,206500,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-07-23,22.27385139465332,22.716574468478882,22.224660776006843,22.539485238948657,143200,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-07-24,21.526140213012695,22.137097243442778,21.437597483567842,22.11643696048871,121500,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-07-25,21.732746124267578,21.752423121458367,21.427760173817276,21.486789288887913,116400,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-07-28,21.496625900268555,21.772096330748788,21.39824279945351,21.69339022539707,104800,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-07-29,21.31954002380371,21.693393613487725,21.235913718274553,21.64420299364836,153700,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-07-30,21.063743591308594,21.526141774173915,20.827625250494275,21.3490544259395,173700,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-07-31,20.93584632873535,21.585172218610914,20.758757108496248,20.95552144926058,192400,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-08-01,20.237329483032227,21.004715536839914,20.221589385416802,20.87681692295437,241800,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-08-04,20.61118507385254,20.67513250468104,20.316035723752105,20.316035723752105,169700,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-08-05,21.4080810546875,21.496625656767904,20.69480592748495,20.719401233284717,120200,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-08-06,21.919673919677734,21.939349040434198,21.309700140185505,21.417921748603902,121800,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-08-07,21.821290969848633,22.372233761604907,21.526141638317167,22.155792419683237,143000,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-08-08,21.693391799926758,22.549322399689952,21.644201184199712,21.959025628456892,204000,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-08-11,21.5556583404541,21.94918892801223,21.2555906810342,21.72290907472904,151600,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-08-12,22.559160232543945,22.657543337597016,21.644200545603184,21.644200545603184,172400,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-08-13,23.25767707824707,23.43476629482283,22.40174836679981,22.628028198423646,179100,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-08-14,22.864147186279297,23.02155941076473,22.66738284392337,23.001882413578617,152200,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-08-15,23.0609130859375,23.178971314416597,22.60835153942974,23.021559092109996,296500,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-08-18,23.208486557006836,23.257677172253736,22.91333911252205,23.110103450011344,152800,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-08-19,22.795278549194336,23.523310523878592,22.657543328078887,23.16913209643698,148100,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-08-20,22.441099166870117,23.011718899856024,22.382070056975458,22.923174296763246,228500,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-08-21,22.254175186157227,22.342717920095915,21.752423019162112,22.29352730385201,179500,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-08-22,23.690561294555664,23.89716600321108,22.441100173953906,22.441100173953906,329200,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-08-25,23.415088653564453,24.477622047264823,23.38557503594882,23.592177865264787,286600,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-08-26,23.051074981689453,23.66104688443356,22.893662756690862,23.33638393581125,169000,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-08-27,22.53948211669922,23.060911234030012,22.327959108117017,22.824792919531603,168300,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-08-28,22.598514556884766,22.65754555158583,22.16563185475463,22.549323937802377,120100,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-08-29,23.031396865844727,23.031396865844727,22.509967723048202,22.726410929285304,127500,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-09-02,23.178970336914062,23.454442652584262,22.657543076201197,23.016639810475674,213800,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-09-03,23.464282989501953,23.54594084079827,22.834632200982252,23.080589041801975,279200,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-09-04,23.483957290649414,23.63153100289616,23.177002918335305,23.41508780686614,211600,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-09-05,23.454444885253906,24.079175496625815,23.267517157665807,23.59218011794945,209400,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-09-08,24.182476043701172,24.1923145423227,23.33638392726721,23.552827143937336,318800,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-09-09,24.054580688476562,24.241506543456435,23.55282848913206,24.221831421591396,569700,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-09-10,23.651208877563477,23.791895834312488,21.64420031158649,21.65403880963559,825300,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-09-11,24.60552215576172,24.841640493689848,22.70771836410566,22.903501297049527,611300,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-09-12,26.54366111755371,27.665225558416328,24.821963276788342,25.018729494905074,913700,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-09-15,26.66172218322754,27.242180483409566,26.05174838631528,27.242180483409566,675600,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-09-16,27.24217987060547,27.547165823950138,26.720750699111495,26.91751691988327,441200,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-09-17,26.11077880859375,27.13887658943267,25.835306474643005,27.05525216527901,550500,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-09-18,26.710912704467773,26.784700507775028,25.68773321605132,26.18948539963602,363600,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-09-19,26.396087646484375,26.82897220461003,26.130453812418516,26.710912097302398,941100,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-09-22,26.66172218322754,26.73550811030043,25.81759849236153,26.464955958029574,321300,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-09-23,26.602691650390625,27.413364777116175,26.455116051095686,26.710911379638098,395800,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-09-24,26.278026580810547,26.907677335984815,25.776276303431874,26.76010361460864,376600,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-09-25,25.363069534301758,26.15996915533575,25.136787819661016,26.032070550125542,293800,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-09-26,26.218997955322266,26.563337895940354,25.33355373409126,25.549995071036086,392300,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-09-29,26.34689712524414,26.632206081144112,25.923851064235656,26.632206081144112,331300,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-09-30,25.451614379882812,26.386249236838776,25.235171161839016,26.209160013530852,252200,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-01,26.10093879699707,26.150129411118343,25.37290682429269,25.38274344591563,267100,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-02,26.01239585876465,26.15996958709522,25.254848343098818,26.15996958709522,248500,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-03,26.258352279663086,26.76010444919188,25.823499273503757,25.943527830508174,300600,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-06,25.34339141845703,26.691233765705753,25.33355292029808,26.691233765705753,271800,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-07,25.166303634643555,25.581479648635717,24.99905290944081,25.343392858564314,178700,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-08,26.789615631103516,26.81913112421455,25.25484564285948,25.36306724109837,447900,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-09,26.828969955444336,28.521152174980568,26.691232862382122,27.311045089908117,765600,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-10,26.03207015991211,26.691234543763713,25.441775265180755,26.68139792181967,485600,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-13,27.055252075195312,27.65046717048919,26.12061534381514,26.37641067952447,382700,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-14,27.26185417175293,27.40942977114523,26.32820262933342,26.415763951479338,386500,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-15,27.497974395751953,28.442447723988032,27.320885177582262,27.743931226209476,346000,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-16,29.21967124938965,29.308215855566715,27.65538570893031,27.65538570893031,799200,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-17,27.02573585510254,29.00322899715907,26.966706741213272,28.70808155121104,446600,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-20,28.098108291625977,28.10794679020151,27.084767332868672,27.153634946395666,272300,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-21,26.681398391723633,27.842313081242192,26.159969223925877,27.842313081242192,362300,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-22,26.54366111755371,26.715832027531285,26.012395331041294,26.29770428315866,230400,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-23,26.888002395629883,27.10936393287336,26.57317793221775,26.937193014349848,160600,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-24,27.57668113708496,27.59635625783022,26.779779637097146,26.907678242700904,181200,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-27,27.320884704589844,28.221085712698784,27.084766376618617,27.891504466312387,328300,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-28,27.07493019104004,27.861991351505576,27.055253192902946,27.114282310812406,205300,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-29,26.681398391723633,27.389753403777597,26.445278177870573,27.271693296851065,230600,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-30,26.37640953063965,26.656800162540296,26.12061420607207,26.455115640006465,177900,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-10-31,26.150129318237305,26.405924639063,25.864820379644332,26.346895527026803,112800,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-11-03,25.923851013183594,26.45511680569327,25.69265098576176,26.041909244184968,173100,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-11-04,24.330049514770508,25.579510679070115,24.17263729148098,25.579510679070115,315800,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-11-05,24.438270568847656,24.74325651000551,23.729915580077318,24.566167293687506,507700,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-11-06,24.585845947265625,24.880995286521397,23.720078680419324,24.694067559309588,412600,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-11-07,24.88099479675293,26.43544194809581,22.628029245106283,23.90700406053332,565200,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-11-10,26.671558380126953,27.035573425872876,25.48112638577834,25.628700103688892,353700,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-11-11,25.5893497467041,26.474793991525683,24.991182909600134,26.474793991525683,288400,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-11-12,25.86482048034668,26.07142331152857,25.50572186643248,25.66805427079109,260100,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-11-13,25.018728256225586,26.159967761195624,24.871154538195288,25.746760224809808,492400,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-11-14,24.83180046081543,24.989212676375146,24.103768494726342,24.44810841995133,486500,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-11-17,24.96953582763672,25.530318959941418,24.497299178171154,24.821962109241436,384400,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-11-18,25.205656051635742,25.30403727965369,24.379240976073806,24.68422691123306,320100,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-11-19,25.50312614440918,26.078235460619112,24.828861549511718,25.493210238287283,616500,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-11-20,25.641948699951172,27.079721143590035,25.59236916593655,25.74110398544873,541200,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-11-21,26.217056274414062,26.871490948816565,25.26812505089758,25.58245152100428,307100,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-11-24,25.820430755615234,26.25671929916635,25.612200499190823,26.217057563964342,242900,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-11-25,26.345958709716797,26.375706427470053,25.810513029017912,26.048489097246936,181700,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-11-26,27.040056228637695,27.13921339374353,26.27654851596808,26.34595796416248,195600,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-11-28,28.467914581298828,28.50757820661124,26.990478581195042,27.2086247378818,258800,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-12-01,29.003360748291016,29.22150500297808,28.25968483166817,28.38858782505924,383200,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-12-02,29.528894424438477,29.945353041805184,28.586904109288653,29.875941696189244,223900,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-12-03,31.115400314331055,32.22595721035242,29.528893164680117,29.895772233812256,361400,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-12-04,30.500629425048828,30.7881831381917,30.046491136441535,30.73860549873229,277700,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-12-05,30.629531860351562,31.318671249026547,30.485755952051267,30.609701939691107,303300,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-12-08,30.074254989624023,31.16696212822564,29.67762819919567,30.837762743239683,403900,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-12-09,30.817930221557617,31.204641096916024,29.895771772996177,30.14366374771632,398500,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-12-10,31.105487823486328,31.343463907593378,30.302316411951022,30.758438658272212,498200,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-12-11,31.115400314331055,31.750005065457138,30.510545172751275,30.510545172751275,523800,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-12-12,31.452533721923828,32.16646194302281,30.768353219261947,31.73017342020629,963200,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-12-15,31.482282638549805,32.22595860638957,30.391557507465002,32.126803323690226,887300,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-12-16,31.888824462890625,32.354862600187204,31.174896234473337,31.48228176307812,818900,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-12-17,32.42427444458008,32.48376610392136,31.036077727796638,32.28545552940808,786700,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-12-18,32.354862213134766,33.37617595793914,32.26760299570827,32.72174128356902,864900,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-12-19,32.880393981933594,34.12976796924439,32.30528652191169,32.37469597773275,1277500,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-12-22,33.445587158203125,33.85212987440746,32.920057344764544,33.04896223991176,1109800,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-12-23,33.455501556396484,34.417319816975905,33.415837933838446,33.415837933838446,1242000,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-12-24,34.496646881103516,34.86352593151244,33.11836815595837,33.56457066853596,632900,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-12-26,34.29833221435547,35.40888715150637,33.47532908008381,35.20065881001517,519400,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-12-29,33.13819885253906,33.765864568292805,32.483764161201734,33.46541808947349,543700,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-12-30,33.16794967651367,33.60423822585768,32.86056224110415,33.48525112740598,478900,GOLD,GOLD_INR,2026-05-25 14:44:35
2025-12-31,33.76288604736328,34.07027345633446,33.26710210016989,33.85212730915934,401800,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-01-02,34.4768180847168,34.645382820647185,33.76288795011385,34.010779937680816,368100,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-01-05,36.02366256713867,36.34195500642583,34.27850099605352,35.567538471779066,585800,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-01-06,37.72916030883789,37.73907810670483,35.69644673725077,36.09307543623286,693100,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-01-07,37.56059265136719,37.7787350145758,36.233873576735945,37.431687766836205,467500,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-01-08,37.74898910522461,37.97704926502719,36.80699885732261,36.98548137934746,351900,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-01-09,38.671146392822266,39.1470985099071,37.838229242291,37.88780687859607,569100,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-01-12,42.46885681152344,43.05387826662486,40.049428609941735,40.62453983245919,1172900,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-01-13,41.328548431396484,43.12328760772184,40.74947316814674,42.91505548378877,797300,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-01-14,39.48423385620117,42.14163615643286,38.750475721342035,41.72517945003142,983900,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-01-15,39.751956939697266,40.09900418886829,38.304268725253394,39.11735409405235,453200,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-01-16,41.556610107421875,41.93836208065542,40.24774079557641,40.75343875502662,643700,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-01-20,41.784671783447266,42.91406759028972,41.64585287905545,42.12180502948373,636700,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-01-21,42.31019973754883,42.67708257755609,40.55512791386561,42.06230776688347,541300,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-01-22,43.48025131225586,43.92645762797242,42.45893757602904,42.508515214990574,495400,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-01-23,42.74649429321289,43.93637657200194,42.25071032559508,43.62898915036756,520900,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-01-26,43.728145599365234,44.09800153846034,42.33995272245949,43.62899031620468,858300,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-01-27,50.71870040893555,52.477740166825896,44.05536280398781,44.05536280398781,2113900,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-01-28,53.534751892089844,55.16092262182747,51.561530132327384,51.858999741969164,1617100,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-01-29,53.07862854003906,57.17380503104313,51.859000475484905,56.03350043166749,1837900,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-01-30,51.41279602050781,52.87040209830989,49.66962016220422,50.67903786534445,1132700,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-02-02,50.857521057128906,50.94676232391932,47.29779196576011,49.975026186941164,1190900,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-02-03,52.25563049316406,52.76132847146304,50.361735904483986,52.424195225086564,865800,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-02-04,51.04591751098633,53.12821247138073,49.70730229415043,52.582847073935724,704200,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-02-05,49.925445556640625,50.84264895087702,48.586830316047866,48.75539505459041,634500,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-02-06,54.853538513183594,57.14406183195326,50.2824096733297,52.39445045907672,1371000,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-02-09,63.59916687011719,66.13757836786306,56.50945839051613,56.79701021750475,2042600,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-02-10,62.06223678588867,66.08503086691515,61.764767163893985,64.4519153418786,1368900,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-02-11,62.339874267578125,65.93926688762018,57.62992663274811,63.70823906059544,1187100,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-02-12,57.213470458984375,62.969522609470516,56.66810885264209,62.468779744473466,919300,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-02-13,60.39640426635742,61.34830859974098,56.311145332020956,58.18520817041096,1069400,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-02-17,58.19512176513672,59.32551240820878,54.74446574465933,59.32551240820878,1115200,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-02-18,57.28287887573242,58.95466319664017,56.340888600432,58.50250695668843,725900,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-02-19,58.175289154052734,58.68099092106074,55.993842714707746,57.28288027864747,697400,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-02-20,58.52352523803711,59.66773033277936,56.99128649417334,57.55841318065399,743400,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-02-23,56.69280242919922,60.29455542828674,56.03612918853166,58.702621449538114,758800,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-02-24,56.67290115356445,57.14053340691932,53.87706694640849,55.717740793727614,652200,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-02-25,55.89683532714844,57.87680297200897,54.71283467005772,57.28978040234809,600900,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-02-26,56.0958251953125,56.434111622496275,54.23027588263798,55.140661062666105,515800,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-02-27,57.18033218383789,57.33952557569555,55.28990733449202,55.996327773643536,797800,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-03-02,56.57340621948242,58.8021137066001,54.653133794290845,58.70261925994069,1011100,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-03-03,56.0958251953125,56.31471373374685,51.96674119840499,54.73272776478007,571900,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-03-04,55.72768783569336,58.135492141131884,55.71773990928771,56.21521972990635,590900,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-03-05,54.32479476928711,55.68490517266333,52.921901830165616,55.011319349273464,592600,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-03-06,52.155784606933594,54.1258081134665,52.125937031082174,53.31988940624849,455300,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-03-09,49.847476959228516,51.01158172366281,47.75806321189601,50.81258903451927,915800,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-03-10,50.39470672607422,52.28512774385621,49.74798144904868,50.23551333725606,528300,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-03-11,50.215614318847656,50.46435422921172,48.75302243135662,49.81762894407723,478800,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-03-12,48.69332504272461,49.82758225842993,47.917257712136184,49.668385067058,461200,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-03-13,47.230735778808594,48.952015517078074,46.81285075235221,48.76297075456239,399700,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-03-16,46.48451614379883,48.75302293521351,46.295471380867696,48.04660249339155,478400,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-03-17,47.648616790771484,48.04660216695104,46.63375749743647,47.001895298817004,471400,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-03-18,45.77809143066406,47.011843056002924,45.47960429733896,46.81285036862958,511600,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-03-19,43.74837875366211,44.52444609677619,43.18125203439105,44.17621172370449,538000,GOLD,GOLD_INR,2026-05-25 14:44:35
2026-03-20,42.046993255615234,44.255804899291974,41.400271758603395,44.106563228659944,1072700,GOLD,GOLD_INR,2026-05-25 14:44:35
